transaction_id,customer_id,amount,payment_method,failure_reason,retry_count,previous_success_count,previous_failure_count,historical_success_rate,device_type,channel,transaction_hour,recovery_probability,recovered,recovered_amount
TXN_008372,1558,470.53,Net Banking,Network Timeout,0,8,1,0.8888888888888888,Tablet,App,0,0.9246570083333333,1,470.53
TXN_008373,2114,1491.27,Credit Card,Insufficient Funds,1,5,3,0.625,Desktop,Web,21,0.36377182499999994,1,1491.27
TXN_008374,1045,270.87,Credit Card,Bank Decline,0,11,4,0.7333333333333333,Desktop,App,10,0.5518228249999999,0,0.0
TXN_008375,1636,389.98,Debit Card,Insufficient Funds,0,5,0,1.0,Desktop,App,18,0.6615250500000001,1,389.98
TXN_008376,2432,799.77,UPI,Gateway Error,0,9,1,0.9,Mobile,App,2,0.900500575,1,799.77
TXN_008377,1639,899.83,UPI,Network Timeout,1,4,4,0.5,Mobile,App,9,0.6202504249999998,1,899.83
TXN_008378,1583,287.67,UPI,Network Timeout,2,5,3,0.625,Mobile,App,8,0.6267808249999999,0,0.0
TXN_008379,2087,2950.77,Debit Card,Authentication Failure,3,12,1,0.9230769230769231,Mobile,App,10,0.5989692288461539,0,0.0
TXN_008380,1309,148.12,UPI,Network Timeout,1,5,3,0.625,Mobile,App,15,0.6971296999999999,1,148.12
TXN_008381,822,694.62,Debit Card,Authentication Failure,0,8,2,0.8,Desktop,App,22,0.7407634500000001,0,0.0
TXN_008382,602,778.0,Debit Card,Insufficient Funds,0,4,1,0.8,Mobile,Web,2,0.540555,0,0.0
TXN_008383,1621,164.42,UPI,Bank Decline,1,6,4,0.6,Mobile,App,21,0.40208894999999995,1,164.42
TXN_008384,785,1918.51,UPI,Authentication Failure,0,7,3,0.7,Mobile,App,10,0.6777037250000001,1,1918.51
TXN_008385,1212,367.83,UPI,Bank Decline,1,8,2,0.8,Mobile,App,23,0.521580425,0,0.0
TXN_008386,671,719.65,UPI,Insufficient Funds,2,8,0,1.0,Mobile,App,2,0.5207008750000001,1,719.65
TXN_008387,1267,864.74,Credit Card,Authentication Failure,1,6,4,0.6,Desktop,App,20,0.5503381500000001,1,864.74
TXN_008388,1097,207.8,Credit Card,Bank Decline,1,6,2,0.75,Mobile,App,20,0.49198050000000004,1,207.8
TXN_008389,2527,282.11,Net Banking,Network Timeout,0,11,1,0.9166666666666666,Mobile,App,13,0.9417947249999999,1,282.11
TXN_008390,1998,2322.55,UPI,Gateway Error,1,4,0,1.0,Mobile,App,12,0.8866936250000002,1,2322.55
TXN_008391,2609,631.02,Credit Card,Gateway Error,0,13,2,0.8666666666666667,Mobile,Web,0,0.88092245,1,631.02
TXN_008392,101,100.0,Credit Card,Insufficient Funds,1,6,2,0.75,Mobile,Web,12,0.44225,1,100.0
TXN_008393,2562,522.42,Debit Card,Expired Card,0,8,2,0.8,Mobile,App,4,0.44119395000000006,0,0.0
TXN_008394,1780,647.86,UPI,Network Timeout,0,11,3,0.7857142857142857,Mobile,Web,17,0.8623089214285714,1,647.86
TXN_008395,176,792.74,Credit Card,Insufficient Funds,1,5,6,0.45454545454545453,Desktop,Web,5,0.26324542272727275,0,0.0
TXN_008396,238,134.41,UPI,Insufficient Funds,0,5,5,0.5,Tablet,App,17,0.36216397499999997,0,0.0
TXN_008397,2958,649.73,UPI,Expired Card,0,6,2,0.75,Mobile,App,10,0.410875675,0,0.0
TXN_008398,1123,341.68,UPI,Network Timeout,1,6,1,0.8571428571428571,Mobile,Web,21,0.8359315142857141,1,341.68
TXN_008399,2919,793.8,Credit Card,Authentication Failure,0,12,1,0.9230769230769231,Desktop,App,14,0.8143616538461539,1,793.8
TXN_008400,1978,997.32,UPI,Bank Decline,1,3,3,0.5,Mobile,App,10,0.3400067,0,0.0
TXN_008401,2543,915.98,Debit Card,Authentication Failure,1,8,2,0.8,Mobile,Web,4,0.6702100500000001,0,0.0
TXN_008402,2995,2045.05,Net Banking,Gateway Error,1,5,2,0.7142857142857143,Mobile,Web,4,0.7159588035714286,1,2045.05
TXN_008403,2004,3837.04,Credit Card,Authentication Failure,2,7,2,0.7777777777777778,Mobile,Web,15,0.5795740666666667,1,3837.04
TXN_008404,1538,268.57,UPI,Bank Decline,1,11,1,0.9166666666666666,Mobile,Web,13,0.5918285750000001,0,0.0
TXN_008405,755,490.01,Debit Card,Gateway Error,0,9,2,0.8181818181818182,Desktop,App,23,0.8521840659090909,1,490.01
TXN_008406,2259,1205.26,UPI,Network Timeout,1,8,2,0.8,Mobile,App,0,0.7994868500000001,1,1205.26
TXN_008407,1147,600.98,Debit Card,Bank Decline,0,12,3,0.8,Mobile,Web,19,0.5909975500000001,0,0.0
TXN_008408,1412,100.0,UPI,Bank Decline,2,5,0,1.0,Mobile,Web,23,0.57225,1,100.0
TXN_008409,140,570.19,UPI,Bank Decline,2,6,2,0.75,Mobile,App,4,0.42107452500000003,0,0.0
TXN_008410,541,1785.26,UPI,Insufficient Funds,3,7,2,0.7777777777777778,Mobile,App,9,0.31470351666666657,0,0.0
TXN_008411,1415,217.94,UPI,Network Timeout,1,9,3,0.75,Mobile,App,13,0.77195515,1,217.94
TXN_008412,270,793.46,Debit Card,Network Timeout,1,10,2,0.8333333333333334,Mobile,App,18,0.8205163499999998,1,793.46
TXN_008413,1036,144.62,UPI,Gateway Error,0,11,3,0.7857142857142857,Mobile,App,2,0.8335670214285714,1,144.62
TXN_008414,1891,1334.12,UPI,Authentication Failure,3,6,2,0.75,Desktop,App,16,0.49916470000000007,1,1334.12
TXN_008415,506,806.94,UPI,Network Timeout,1,4,1,0.8,Desktop,Web,11,0.8004826500000001,1,806.94
TXN_008416,1130,422.22,Credit Card,Expired Card,0,12,1,0.9230769230769231,Mobile,App,11,0.5152906038461539,1,422.22
TXN_008417,2080,476.11,Credit Card,Gateway Error,0,10,3,0.7692307692307693,Mobile,App,3,0.8228481865384616,1,476.11
TXN_008418,1873,200.49,Net Banking,Gateway Error,2,8,0,1.0,Desktop,App,6,0.8219987750000001,0,0.0
TXN_008419,1093,1489.37,Debit Card,Insufficient Funds,1,6,3,0.6666666666666666,Mobile,App,6,0.38877657499999996,1,1489.37
TXN_008420,813,350.91,Debit Card,Authentication Failure,2,7,1,0.875,Mobile,App,13,0.6466227250000001,0,0.0
TXN_008421,362,992.51,UPI,Gateway Error,0,3,3,0.5,Mobile,App,23,0.660018725,1,992.51
TXN_008422,1457,308.11,UPI,Bank Decline,0,5,2,0.7142857142857143,Tablet,App,15,0.5403011535714286,0,0.0
TXN_008423,929,3861.16,Credit Card,Gateway Error,2,8,2,0.8,Mobile,App,14,0.6928471,0,0.0
TXN_008424,100,2316.31,UPI,Gateway Error,1,7,1,0.875,Mobile,App,20,0.811709225,1,2316.31
TXN_008425,1682,3494.68,Net Banking,Authentication Failure,0,13,2,0.8666666666666667,Mobile,Web,12,0.7737633,1,3494.68
TXN_008426,2057,3836.91,Debit Card,Gateway Error,1,8,0,1.0,Desktop,Web,3,0.8829077250000001,1,3836.91
TXN_008427,2745,400.37,UPI,Network Timeout,4,9,4,0.6923076923076923,Mobile,App,18,0.5268836903846154,0,0.0
TXN_008428,1053,327.9,Debit Card,Gateway Error,1,5,1,0.8333333333333334,Mobile,Web,10,0.79168025,1,327.9
TXN_008429,2510,3364.07,UPI,Expired Card,2,7,1,0.875,Mobile,App,21,0.33908982499999996,0,0.0
TXN_008430,921,594.16,UPI,Bank Decline,1,6,1,0.8571428571428571,Desktop,Web,10,0.5553003142857142,1,594.16
TXN_008431,2438,1295.4,UPI,Gateway Error,1,6,3,0.6666666666666666,Mobile,App,20,0.6892615,1,1295.4
TXN_008432,632,404.83,Credit Card,Gateway Error,2,6,3,0.6666666666666666,Desktop,App,12,0.6214879249999999,1,404.83
TXN_008433,682,410.19,Debit Card,Authentication Failure,1,7,3,0.7,Mobile,Web,11,0.6114745250000001,0,0.0
TXN_008434,2205,1292.03,UPI,Insufficient Funds,2,1,2,0.3333333333333333,Desktop,Web,4,0.11926992499999998,0,0.0
TXN_008435,2383,137.57,Debit Card,Expired Card,2,6,0,1.0,Mobile,Web,19,0.422156075,1,137.57
TXN_008436,2308,1244.56,UPI,Gateway Error,1,8,1,0.8888888888888888,Mobile,App,13,0.8227219333333332,1,1244.56
TXN_008437,2130,1011.89,Wallet,Bank Decline,2,8,3,0.7272727272727273,Mobile,App,8,0.4063339113636364,0,0.0
TXN_008438,754,435.23,Net Banking,Gateway Error,0,5,1,0.8333333333333334,Mobile,App,23,0.861411925,0,0.0
TXN_008439,1465,678.14,Debit Card,Gateway Error,2,7,0,1.0,Desktop,App,12,0.82080465,1,678.14
TXN_008440,720,768.69,Credit Card,Bank Decline,1,8,0,1.0,Desktop,App,9,0.6405782750000001,0,0.0
TXN_008441,75,804.02,UPI,Bank Decline,0,6,1,0.8571428571428571,Mobile,Web,7,0.6247756642857142,1,804.02
TXN_008442,1294,1155.3,UPI,Insufficient Funds,1,7,1,0.875,Mobile,App,20,0.5146117499999999,1,1155.3
TXN_008443,1923,346.55,Credit Card,Expired Card,1,12,0,1.0,Mobile,Web,12,0.491633625,0,0.0
TXN_008444,2674,5757.05,UPI,Network Timeout,2,14,1,0.9333333333333333,Desktop,Web,0,0.798107375,1,5757.05
TXN_008445,62,564.27,Credit Card,Authentication Failure,2,6,1,0.8571428571428571,Desktop,App,2,0.6353750392857143,0,0.0
TXN_008446,874,599.11,UPI,Authentication Failure,0,8,1,0.8888888888888888,Mobile,Web,23,0.7943355583333334,1,599.11
TXN_008447,320,3151.87,Credit Card,Bank Decline,3,5,1,0.8333333333333334,Desktop,Web,11,0.39462032499999994,1,3151.87
TXN_008448,2150,153.97,Credit Card,Insufficient Funds,1,5,2,0.7142857142857143,Mobile,App,16,0.4206865035714285,1,153.97
TXN_008449,1453,3125.67,UPI,Gateway Error,2,9,1,0.9,Mobile,App,21,0.754685825,1,3125.67
TXN_008450,874,716.78,Debit Card,Bank Decline,2,8,1,0.8888888888888888,Mobile,App,16,0.5040413833333333,0,0.0
TXN_008451,1746,435.22,UPI,Network Timeout,2,9,0,1.0,Desktop,App,11,0.8514119499999999,1,435.22
TXN_008452,2303,271.59,UPI,Expired Card,0,7,2,0.7777777777777778,Mobile,Web,23,0.4284876916666666,0,0.0
TXN_008453,1556,240.98,UPI,Authentication Failure,3,10,1,0.9090909090909091,Desktop,App,4,0.5973520954545455,1,240.98
TXN_008454,2618,506.0,UPI,Insufficient Funds,1,6,1,0.8571428571428571,Desktop,Web,6,0.5055207142857142,1,506.0
TXN_008455,112,830.8,UPI,Expired Card,1,7,1,0.875,Desktop,App,17,0.415423,0,0.0
TXN_008456,461,1094.44,Credit Card,Network Timeout,0,11,1,0.9166666666666666,Mobile,App,15,0.9397639,1,1094.44
TXN_008457,2756,822.88,Net Banking,Gateway Error,2,11,0,1.0,Mobile,Web,6,0.8204428,1,822.88
TXN_008458,887,442.23,Net Banking,Gateway Error,0,11,2,0.8461538461538461,Mobile,App,18,0.8690867326923076,1,442.23
TXN_008459,1116,1942.26,UPI,Insufficient Funds,1,13,3,0.8125,Mobile,App,14,0.47514435,0,0.0
TXN_008460,1076,5647.92,Net Banking,Gateway Error,1,9,3,0.75,Desktop,App,4,0.7283802,1,5647.92
TXN_008461,520,2198.87,Wallet,Gateway Error,0,12,1,0.9230769230769231,Desktop,App,8,0.9108489788461539,1,2198.87
TXN_008462,812,498.98,UPI,Network Timeout,2,10,5,0.6666666666666666,Mobile,Web,20,0.65125255,1,498.98
TXN_008463,2284,993.93,Net Banking,Insufficient Funds,0,6,2,0.75,Mobile,App,20,0.510015175,1,993.93
TXN_008464,1925,1046.22,Wallet,Authentication Failure,0,8,1,0.8888888888888888,Mobile,App,8,0.7932177833333334,0,0.0
TXN_008465,1605,2399.32,Debit Card,Network Timeout,0,7,3,0.7,Mobile,App,14,0.8065017000000001,0,0.0
TXN_008466,927,507.48,UPI,Insufficient Funds,1,4,0,1.0,Desktop,App,1,0.5912313000000001,0,0.0
TXN_008467,557,307.37,Credit Card,Insufficient Funds,2,7,1,0.875,Desktop,App,21,0.44673157499999994,1,307.37
TXN_008468,2697,1647.61,UPI,Insufficient Funds,0,7,4,0.6363636363636364,Desktop,Web,1,0.4401991568181818,0,0.0
TXN_008469,2282,920.67,Wallet,Network Timeout,3,10,5,0.6666666666666666,Mobile,App,15,0.580198325,0,0.0
TXN_008470,1056,273.96,UPI,Authentication Failure,2,9,0,1.0,Mobile,Web,12,0.7218151,1,273.96
TXN_008471,579,1169.65,Net Banking,Authentication Failure,0,10,2,0.8333333333333334,Mobile,App,13,0.759575875,1,1169.65
TXN_008472,542,2894.61,UPI,Bank Decline,0,10,1,0.9090909090909091,Desktop,App,13,0.6507180204545454,1,2894.61
TXN_008473,2162,381.84,UPI,Expired Card,0,11,1,0.9166666666666666,Mobile,App,1,0.5115454,0,0.0
TXN_008474,2252,326.1,Net Banking,Gateway Error,1,4,3,0.5714285714285714,Mobile,App,0,0.6345418928571428,0,0.0
TXN_008475,1053,681.33,Net Banking,Gateway Error,0,5,1,0.8333333333333334,Mobile,App,19,0.860796675,0,0.0
TXN_008476,2691,1146.24,UPI,Gateway Error,3,9,3,0.75,Desktop,App,17,0.5996344000000001,1,1146.24
TXN_008477,474,626.45,Wallet,Network Timeout,1,12,0,1.0,Tablet,App,10,0.9209338749999999,1,626.45
TXN_008478,2745,1648.37,Net Banking,Network Timeout,1,9,4,0.6923076923076923,Mobile,Web,7,0.7337636903846153,1,1648.37
TXN_008479,2301,819.39,Net Banking,Gateway Error,1,8,2,0.8,Mobile,App,14,0.770451525,0,0.0
TXN_008480,905,1494.17,Credit Card,Gateway Error,0,11,1,0.9166666666666666,Mobile,App,4,0.9087645750000001,1,1494.17
TXN_008481,1946,373.66,Wallet,Authentication Failure,3,6,2,0.75,Mobile,App,16,0.5015658500000001,0,0.0
TXN_008482,386,249.09,Debit Card,Authentication Failure,1,8,1,0.8888888888888888,Desktop,App,22,0.7252106083333334,0,0.0
TXN_008483,62,506.73,Net Banking,Expired Card,2,6,1,0.8571428571428571,Mobile,App,3,0.33551888928571416,1,506.73
TXN_008484,515,226.52,UPI,Network Timeout,0,13,2,0.8666666666666667,Mobile,Web,17,0.9119337,1,226.52
TXN_008485,430,922.84,Credit Card,Network Timeout,1,4,2,0.6666666666666666,Mobile,Web,12,0.7201928999999999,1,922.84
TXN_008486,580,132.51,Net Banking,Insufficient Funds,2,11,3,0.7857142857142857,Desktop,App,17,0.39359729642857133,0,0.0
TXN_008487,1561,463.04,Credit Card,Authentication Failure,3,11,5,0.6875,Tablet,Web,22,0.46384240000000004,0,0.0
TXN_008488,1165,529.13,Debit Card,Authentication Failure,1,12,2,0.8571428571428571,Mobile,Web,14,0.7054628892857142,1,529.13
TXN_008489,2791,287.92,Wallet,Network Timeout,1,4,0,1.0,Mobile,Web,10,0.9217801999999999,0,0.0
TXN_008490,1324,520.57,Debit Card,Insufficient Funds,0,13,0,1.0,Desktop,Web,9,0.661198575,1,520.57
TXN_008491,2723,667.42,UPI,Gateway Error,0,8,2,0.8,Mobile,App,2,0.84083145,1,667.42
TXN_008492,2359,1836.08,UPI,Bank Decline,2,5,2,0.7142857142857143,Mobile,Web,21,0.3964812285714286,1,1836.08
TXN_008493,471,289.28,UPI,Gateway Error,1,4,0,1.0,Mobile,Web,8,0.8917768000000001,1,289.28
TXN_008494,1417,885.25,Credit Card,Authentication Failure,1,4,2,0.6666666666666666,Mobile,App,15,0.5902868750000001,1,885.25
TXN_008495,1666,1037.54,UPI,Insufficient Funds,2,2,2,0.5,Mobile,App,12,0.21990614999999997,1,1037.54
TXN_008496,1469,653.97,UPI,Network Timeout,2,6,2,0.75,Mobile,App,21,0.7008650750000001,1,653.97
TXN_008497,809,446.56,UPI,Authentication Failure,2,7,2,0.7777777777777778,Mobile,Web,6,0.5880502666666667,1,446.56
TXN_008498,172,267.42,Net Banking,Expired Card,1,10,2,0.8333333333333334,Desktop,Web,3,0.39183144999999997,0,0.0
TXN_008499,2624,3037.69,UPI,Network Timeout,0,7,1,0.875,Mobile,App,13,0.909905775,1,3037.69
TXN_008500,31,704.94,UPI,Insufficient Funds,2,5,2,0.7142857142857143,Mobile,App,6,0.3493090785714285,1,704.94
TXN_008501,47,516.75,Credit Card,Network Timeout,1,5,1,0.8333333333333334,Mobile,App,9,0.8212081249999998,1,516.75
TXN_008502,130,3630.92,UPI,Authentication Failure,0,7,0,1.0,Mobile,App,10,0.8534227000000001,1,3630.92
TXN_008503,2400,794.59,UPI,Network Timeout,0,6,1,0.8571428571428571,Mobile,Web,1,0.9047992392857142,1,794.59
TXN_008504,978,5088.8,UPI,Authentication Failure,0,9,3,0.75,Mobile,App,7,0.699778,0,0.0
TXN_008505,1646,214.21,Credit Card,Gateway Error,1,6,5,0.5454545454545454,Mobile,App,12,0.6192372022727272,1,214.21
TXN_008506,1605,550.2,UPI,Network Timeout,1,7,3,0.7,Desktop,App,17,0.7411245,1,550.2
TXN_008507,58,222.29,Net Banking,Insufficient Funds,3,8,2,0.8,Desktop,Web,20,0.331944275,0,0.0
TXN_008508,1130,603.23,UPI,Insufficient Funds,0,12,1,0.9230769230769231,Desktop,Web,3,0.6148380788461538,1,603.23
TXN_008509,2860,600.93,Wallet,Network Timeout,0,7,1,0.875,Mobile,App,13,0.9159976750000001,1,600.93
TXN_008510,1354,461.08,Debit Card,Insufficient Funds,1,9,1,0.9,Mobile,App,3,0.5313473,1,461.08
TXN_008511,768,694.44,Debit Card,Network Timeout,3,11,5,0.6875,Mobile,App,21,0.5932639000000001,1,694.44
TXN_008512,683,479.41,UPI,Bank Decline,0,9,1,0.9,Mobile,App,13,0.651301475,1,479.41
TXN_008513,2009,608.93,Credit Card,Insufficient Funds,0,5,5,0.5,Tablet,App,14,0.360977675,0,0.0
TXN_008514,2334,363.35,Debit Card,Insufficient Funds,1,10,2,0.8333333333333334,Desktop,App,4,0.4915916249999999,1,363.35
TXN_008515,1791,2109.61,Credit Card,Gateway Error,0,13,1,0.9285714285714286,Mobile,App,17,0.9143688321428571,1,2109.61
TXN_008516,1478,273.97,Credit Card,Bank Decline,3,7,2,0.7777777777777778,Mobile,App,2,0.36848174166666664,0,0.0
TXN_008517,886,788.31,UPI,Gateway Error,0,13,2,0.8666666666666667,Desktop,App,20,0.880529225,1,788.31
TXN_008518,397,256.18,UPI,Insufficient Funds,1,8,3,0.7272727272727273,Mobile,App,3,0.4282231863636363,1,256.18
TXN_008519,1539,341.06,UPI,Insufficient Funds,3,9,0,1.0,Mobile,App,21,0.45164735,0,0.0
TXN_008520,2074,371.44,Wallet,Authentication Failure,1,9,4,0.6923076923076923,Desktop,Web,21,0.6069560153846154,1,371.44
TXN_008521,313,598.59,Credit Card,Bank Decline,1,7,1,0.875,Desktop,Web,8,0.566003525,0,0.0
TXN_008522,2174,765.35,UPI,Gateway Error,3,5,3,0.625,Mobile,App,12,0.5255866249999999,1,765.35
TXN_008523,1589,274.41,Credit Card,Authentication Failure,2,3,2,0.6,Mobile,Web,14,0.48181397499999995,1,274.41
TXN_008524,1222,477.8,Credit Card,Bank Decline,2,8,4,0.6666666666666666,Desktop,App,0,0.3713055,1,477.8
TXN_008525,811,300.99,UPI,Bank Decline,3,10,1,0.9090909090909091,Desktop,Web,15,0.44720207045454535,0,0.0
TXN_008526,2236,290.54,Credit Card,Gateway Error,1,11,0,1.0,Desktop,App,19,0.8917736500000001,0,0.0
TXN_008527,2746,1647.23,UPI,Gateway Error,0,3,2,0.6,Mobile,App,13,0.718381925,0,0.0
TXN_008528,2858,218.42,UPI,Network Timeout,1,7,1,0.875,Mobile,App,8,0.84695395,1,218.42
TXN_008529,2764,706.09,Credit Card,Authentication Failure,1,7,1,0.875,Desktop,App,11,0.715734775,1,706.09
TXN_008530,2033,2587.53,UPI,Expired Card,1,6,2,0.75,Desktop,App,7,0.336031175,0,0.0
TXN_008531,1508,1745.73,UPI,Gateway Error,1,7,2,0.7777777777777778,Desktop,Web,21,0.7548023416666666,0,0.0
TXN_008532,450,934.76,Debit Card,Gateway Error,0,11,2,0.8461538461538461,Mobile,App,19,0.8678554076923076,0,0.0
TXN_008533,2571,656.55,UPI,Network Timeout,2,6,1,0.8571428571428571,Mobile,Web,3,0.7651443392857141,1,656.55
TXN_008534,1895,1199.08,Credit Card,Gateway Error,1,4,2,0.6666666666666666,Mobile,App,3,0.6895022999999999,0,0.0
TXN_008535,1378,893.83,Debit Card,Gateway Error,0,9,2,0.8181818181818182,Desktop,App,19,0.851174515909091,1,893.83
TXN_008536,2706,2075.8,UPI,Insufficient Funds,1,4,1,0.8,Desktop,App,17,0.4673105,0,0.0
TXN_008537,597,597.66,UPI,Expired Card,1,7,2,0.7777777777777778,Mobile,App,17,0.3576725166666666,1,597.66
TXN_008538,2148,1481.61,Debit Card,Bank Decline,1,6,1,0.8571428571428571,Mobile,Web,20,0.5530816892857142,0,0.0
TXN_008539,616,512.56,Credit Card,Bank Decline,1,8,3,0.7272727272727273,Desktop,App,10,0.4775822363636364,0,0.0
TXN_008540,948,3025.4,Debit Card,Authentication Failure,1,9,1,0.9,Tablet,Web,21,0.7249365,1,3025.4
TXN_008541,1582,584.36,UPI,Insufficient Funds,1,11,4,0.7333333333333333,Desktop,App,9,0.4310390999999999,1,584.36
TXN_008542,556,182.15,Debit Card,Gateway Error,1,7,3,0.7,Mobile,Web,17,0.712044625,0,0.0
TXN_008543,278,707.8,UPI,Insufficient Funds,1,4,5,0.4444444444444444,Tablet,Web,0,0.2573971666666666,0,0.0
TXN_008544,2014,1226.21,Net Banking,Expired Card,1,5,1,0.8333333333333334,Desktop,Web,2,0.38943447499999995,0,0.0
TXN_008545,491,2447.8,Debit Card,Network Timeout,1,11,3,0.7857142857142857,Desktop,Web,11,0.7878090714285714,1,2447.8
TXN_008546,255,299.79,Credit Card,Authentication Failure,1,8,2,0.8,Mobile,App,3,0.6717505250000001,0,0.0
TXN_008547,2429,164.76,Credit Card,Bank Decline,1,8,3,0.7272727272727273,Mobile,Web,19,0.47845173636363636,0,0.0
TXN_008548,892,989.67,UPI,Gateway Error,1,7,1,0.875,Mobile,Web,12,0.815025825,1,989.67
TXN_008549,542,965.47,UPI,Gateway Error,2,10,1,0.9090909090909091,Desktop,App,15,0.7655408704545453,0,0.0
TXN_008550,1288,215.11,Credit Card,Network Timeout,1,7,1,0.875,Mobile,App,5,0.846962225,1,215.11
TXN_008551,1634,510.98,Credit Card,Bank Decline,0,10,1,0.9090909090909091,Desktop,Web,18,0.6566770954545454,0,0.0
TXN_008552,825,529.64,Wallet,Network Timeout,2,6,2,0.75,Desktop,Web,9,0.7011759000000001,1,529.64
TXN_008553,2927,1284.98,Debit Card,Authentication Failure,0,5,1,0.8333333333333334,Desktop,App,8,0.75928755,1,1284.98
TXN_008554,1353,477.73,UPI,Bank Decline,0,7,2,0.7777777777777778,Mobile,App,1,0.5779723416666667,0,0.0
TXN_008555,281,469.46,Debit Card,Insufficient Funds,2,11,0,1.0,Mobile,App,23,0.52132635,1,469.46
TXN_008556,1299,729.02,UPI,Authentication Failure,1,7,1,0.875,Desktop,Web,4,0.71567745,0,0.0
TXN_008557,773,220.86,UPI,Insufficient Funds,1,7,4,0.6363636363636364,Desktop,Web,8,0.37376603181818174,0,0.0
TXN_008558,2891,3043.08,UPI,Network Timeout,2,8,10,0.4444444444444444,Mobile,App,22,0.5115589666666667,1,3043.08
TXN_008559,2767,1404.24,Wallet,Gateway Error,2,7,5,0.5833333333333334,Mobile,App,15,0.5689894000000001,0,0.0
TXN_008560,328,379.39,UPI,Insufficient Funds,1,8,3,0.7272727272727273,Desktop,Web,8,0.42791516136363633,0,0.0
TXN_008561,2259,272.02,UPI,Bank Decline,0,8,2,0.8,Mobile,App,13,0.5918199500000001,0,0.0
TXN_008562,2775,289.42,UPI,Authentication Failure,2,6,3,0.6666666666666666,Mobile,App,16,0.5217764500000001,0,0.0
TXN_008563,923,1063.58,Credit Card,Gateway Error,1,4,3,0.5714285714285714,Mobile,App,7,0.6326981928571428,0,0.0
TXN_008564,552,296.4,UPI,Expired Card,1,1,6,0.14285714285714285,Mobile,App,18,0.05,0,0.0
TXN_008565,2074,544.87,Net Banking,Insufficient Funds,0,9,4,0.6923076923076923,Mobile,App,7,0.4765224403846154,0,0.0
TXN_008566,2075,171.97,Credit Card,Gateway Error,1,6,1,0.8571428571428571,Mobile,App,1,0.8063557892857143,1,171.97
TXN_008567,702,1025.58,UPI,Authentication Failure,0,6,3,0.6666666666666666,Mobile,App,11,0.65993605,0,0.0
TXN_008568,1920,1056.8,Debit Card,Network Timeout,4,5,2,0.7142857142857143,Mobile,App,12,0.5384294285714285,1,1056.8
TXN_008569,2730,573.84,UPI,Network Timeout,4,9,1,0.9,Mobile,Web,17,0.6510653999999999,0,0.0
TXN_008570,2461,776.54,Debit Card,Insufficient Funds,1,6,2,0.75,Mobile,App,3,0.44055865,0,0.0
TXN_008571,167,1257.14,Debit Card,Insufficient Funds,1,7,2,0.7777777777777778,Desktop,App,20,0.4560238166666666,1,1257.14
TXN_008572,169,760.02,Debit Card,Authentication Failure,0,9,1,0.9,Mobile,App,9,0.8005999500000001,1,760.02
TXN_008573,229,1242.25,Net Banking,Insufficient Funds,0,5,0,1.0,Desktop,Web,17,0.659394375,1,1242.25
TXN_008574,2003,261.29,Debit Card,Insufficient Funds,1,6,1,0.8571428571428571,Mobile,App,2,0.5061324892857142,0,0.0
TXN_008575,367,900.5,Credit Card,Insufficient Funds,0,4,0,1.0,Mobile,App,20,0.66024875,1,900.5
TXN_008576,528,776.47,Wallet,Network Timeout,1,4,3,0.5714285714285714,Mobile,Web,2,0.6634159678571429,0,0.0
TXN_008577,791,1739.91,UPI,Insufficient Funds,2,11,4,0.7333333333333333,Mobile,App,2,0.3581502249999999,0,0.0
TXN_008578,524,681.5,Net Banking,Gateway Error,0,5,2,0.7142857142857143,Tablet,Web,19,0.7893676785714285,1,681.5
TXN_008579,1096,615.3,UPI,Network Timeout,0,9,1,0.9,Desktop,Web,4,0.9309617499999999,1,615.3
TXN_008580,1669,425.94,UPI,Gateway Error,1,14,2,0.875,Desktop,Web,2,0.8164351499999999,1,425.94
TXN_008581,2154,2192.91,Debit Card,Gateway Error,0,4,0,1.0,Mobile,Web,0,0.95,1,2192.91
TXN_008582,2780,100.99,UPI,Authentication Failure,0,12,2,0.8571428571428571,Mobile,App,11,0.7765332392857143,1,100.99
TXN_008583,1909,1001.18,UPI,Insufficient Funds,0,15,1,0.9375,Desktop,Web,2,0.6224970499999999,1,1001.18
TXN_008584,1306,654.38,UPI,Network Timeout,2,8,2,0.8,Mobile,Web,4,0.7308640500000001,1,654.38
TXN_008585,133,574.28,UPI,Network Timeout,1,12,3,0.8,Mobile,App,10,0.8010643000000001,1,574.28
TXN_008586,2582,511.09,UPI,Bank Decline,2,3,2,0.6,Mobile,App,5,0.33122227499999995,0,0.0
TXN_008587,2317,636.07,UPI,Insufficient Funds,2,3,1,0.75,Mobile,App,7,0.37090982499999997,1,636.07
TXN_008588,2721,975.39,Credit Card,Insufficient Funds,1,5,0,1.0,Desktop,App,6,0.5900615250000001,0,0.0
TXN_008589,1643,352.12,Debit Card,Insufficient Funds,1,12,0,1.0,Mobile,App,13,0.5916197000000001,0,0.0
TXN_008590,2839,741.02,Debit Card,Network Timeout,2,6,2,0.75,Desktop,App,17,0.7006474500000001,0,0.0
TXN_008591,1889,880.6,UPI,Insufficient Funds,1,6,7,0.46153846153846156,Mobile,App,20,0.26722157692307696,0,0.0
TXN_008592,1771,310.13,Net Banking,Insufficient Funds,2,7,3,0.7,Mobile,App,2,0.341724675,0,0.0
TXN_008593,18,995.35,UPI,Insufficient Funds,2,9,3,0.75,Mobile,App,11,0.370011625,1,995.35
